0,1,2
4.8165774,-2.5077462,-2.7930982
-0.076059245,-3.3172219,2.8449688
-3.6600997,5.204082,-2.2737863
4.090978,-1.4913074,-3.050224
-3.1132035,-2.7763708,5.1529884
-3.0239196,-2.7557168,5.0140347
-2.6907341,-2.6172616,4.600981
-3.143925,-2.5888221,5.026616
-2.4363763,4.4648514,-2.9795089
5.127102,-2.9164588,-2.8365889
5.13657,-3.075962,-2.751085
-3.408241,5.768968,-3.2849622
5.3758364,-3.2690735,-2.8485582
-2.7233372,-2.761391,4.8381042
4.865348,-2.9264786,-2.4854987
-3.44196,5.840875,-3.3052711
5.207745,-2.9973857,-2.8828292
-3.5181167,4.8778524,-2.0727592
5.097412,-3.1934354,-2.5512514
5.421818,-3.4502563,-2.6793296
5.4581733,-3.3957117,-2.8242264
-2.3599215,-2.7917664,4.483943
5.0933356,-3.185614,-2.4739444
5.362377,-3.327755,-2.7040975
5.3444505,-3.2857335,-2.7603302
4.808496,-3.30671,-2.0285206
-3.402649,5.823841,-3.2728195
5.1568303,-3.3559651,-2.4461136
5.4591465,-3.513207,-2.6722474
-2.7944229,-2.8415334,4.8291965
5.307191,-3.2177048,-2.8116176
5.462031,-3.4537785,-2.7082214
-3.5684087,-0.5732354,3.4716213
-1.0089703,-2.7271545,3.1959465
4.3304915,-2.0589097,-2.6456516
-3.4757943,5.827152,-3.261903
5.452475,-3.3450532,-2.8281195
-2.7252862,-2.936838,4.9007964
5.3187895,-3.2367578,-2.7790022
5.4378514,-3.4290555,-2.73688
-1.2481161,-3.2176538,3.5696526
-2.939429,-3.0356586,5.2614684
-3.4199264,5.7757506,-3.2405994
-3.496724,5.537858,-2.8215153
5.254477,-3.266,-2.7098892
5.2970004,-3.1970239,-2.821804
-2.867659,-2.9385655,5.1366405
-2.7332485,-2.915032,4.856849
5.306998,-3.2778478,-2.686536
-2.9995239,-2.9125993,5.1705923
5.350386,-3.303187,-2.7090302
-2.8999374,-2.980805,5.2013297
-2.0981214,4.778461,-3.5753613
5.1430297,-3.1647868,-2.5715535
5.3999596,-3.4439237,-2.6218956
-2.9555714,-1.6400057,3.893517
-3.1564944,0.5776097,1.9308714
-2.225163,-2.345723,4.017829
-3.3566873,5.7360415,-3.2986577
4.8812494,-3.0703983,-2.4061055
-2.8822281,-2.9189363,5.093471
5.3140984,-3.216725,-2.8292837
-3.073996,-2.8647983,5.207198
5.2738724,-3.2502172,-2.6818254
-3.2218263,-0.78162354,3.2694237
-3.2611008,5.430889,-2.9662
5.274615,-3.4095612,-2.5097008
5.433758,-3.4657342,-2.7093866
-3.3989162,5.5733786,-3.1039186
4.778598,-3.5479448,-1.8624023
-3.2585747,5.4417863,-3.0743935
-3.4169433,5.711807,-3.241951
-3.462138,5.8262362,-3.2101877
-3.179589,-2.7690895,5.2271233
-3.3427505,5.792177,-3.3412435
-3.1077092,-2.768825,5.1918755
-3.3347516,5.6588025,-3.1588497
4.002027,-1.7691342,-3.1058638
5.387635,-3.439787,-2.6517625
5.0905895,-3.1209474,-2.6642997
5.298361,-3.3311615,-2.6857102
-3.0464787,0.49439964,1.9179372
-2.9217286,-2.9467192,5.1309576
1.3286937,-1.538,-0.6069221
4.839819,-2.9521158,-2.5564544
-2.7691612,-2.2180068,4.2727733
-3.2068594,4.204759,-1.9604272
-3.3946226,5.735901,-3.2791631
-2.1989162,4.60373,-3.266327
-1.5237069,-2.1468227,3.1073825
-3.5120728,5.775785,-3.1513538
-3.2510946,-2.924793,5.411111
5.360506,-3.4370778,-2.6078355
-3.4468365,5.7487235,-3.206894
-2.9464285,-2.9311683,5.09679
-3.4708104,5.8580527,-3.3048036
4.9974794,-2.8273761,-2.8164086
5.38706,-3.3780098,-2.672866
-3.103377,-2.856963,5.2195277
5.3658986,-3.3174083,-2.741657
-1.2108411,-1.2305623,1.912569
-3.42449,5.8758006,-3.3438065
-3.561014,5.6492786,-2.9487932
-2.969162,-3.0207722,5.2433405
-2.933137,-3.0037684,5.2013726
-3.2170186,-2.7802126,5.238094
-3.5658658,5.7433653,-3.0244706
-3.6138122,5.6424265,-2.9089618
-3.5173078,5.596216,-2.960879
0.233324,-3.6224015,2.8265111
-3.166708,5.162077,-2.8969197
5.3109603,-3.1472468,-2.8996787
2.9088292,-0.122837245,-3.3169487
-3.438258,5.7258687,-3.1517167
5.152575,-3.226502,-2.51085
-3.5913544,-0.49233127,3.4946163
5.4009614,-3.3491638,-2.8128622
2.829383,-0.43296176,-3.0191622
5.2491655,-3.2201111,-2.6939626
5.0813136,-3.1805305,-2.5194688
-2.7862713,4.946515,-2.9132094
-3.3856187,5.760965,-3.2862904
-2.5600145,-3.0419064,4.8640857
-3.342416,5.7697678,-3.333945
-3.4083881,5.786382,-3.3085117
5.3551307,-3.2079332,-2.9092805
5.260584,-3.3353825,-2.5922081
-3.4210365,5.835068,-3.2668195
-3.1747959,-2.6815982,5.1006365
-3.3273466,5.733868,-3.2979329
5.305546,-3.2789292,-2.7123387
-1.1211929,-3.0856683,3.678093
5.034022,-2.7993584,-2.9059217
-3.4344208,5.793385,-3.2903843
-3.1024086,-3.00409,5.332273
-3.245316,-2.0790446,4.706066
5.2466807,-3.3548195,-2.5890596
-3.2237804,-2.1059208,4.6117697
-2.7855294,-2.5804942,4.6429553
-3.4801705,5.8379884,-3.2537239
5.4242716,-3.3436089,-2.8609426
-3.4440591,5.8061233,-3.2547505
2.0710163,-2.6712835,0.2995598
-3.272498,1.1051426,1.323305
5.342494,-3.2064762,-2.870973
5.1106796,-3.2067335,-2.508783
-3.076554,-2.9580514,5.3106995
-3.4550118,5.877826,-3.3174107
-3.2360551,-0.5158531,3.0840924
-3.004834,-2.931254,5.250456
-2.9577694,4.8329406,-2.6656659
4.7278376,-3.4856167,-1.9198452
-2.3942049,-2.900711,4.629707
5.408302,-3.3946717,-2.693009
-3.1649013,-2.7821975,5.202007
4.8782196,-2.9008334,-2.609343
-2.534857,-2.5361452,4.387605
5.4204745,-3.3183773,-2.8163648
-3.4452221,5.631257,-2.9675775
-3.4157243,5.919619,-3.3933709
-3.5683484,5.36688,-2.7070425
-1.9903498,-2.866347,4.331202
-1.4568274,-2.9993474,3.899524
-3.4245489,5.788135,-3.2650821
-3.419831,5.8425074,-3.2969747
-1.0812792,-2.4817605,2.7869816
5.3640294,-3.4304402,-2.610194
5.432245,-3.3828259,-2.74636
3.9178104,-2.3017862,-2.0858912
-2.8759778,-2.985463,5.0954547
5.2796264,-3.5190873,-2.3669846
-3.1366692,-2.9525497,5.314047
-3.4244058,5.778345,-3.246557
-3.418902,5.857864,-3.3612442
4.9881263,-3.041219,-2.6265454
5.156314,-3.052941,-2.7334664
4.463006,-2.1880827,-2.8133082
5.34487,-3.3684235,-2.6534154
-2.8035417,-2.9784412,5.0527825
-2.912933,-2.9892259,5.164602
4.985003,-3.0815923,-2.4229658
-3.0823808,-2.8237348,5.136944
-3.6100922,5.6594653,-2.9119742
4.988818,-3.3980515,-2.1663702
4.9577317,-3.3635697,-2.1372297
-3.4864433,5.860728,-3.2543786
-3.3744953,4.5601287,-2.0478303
-2.9447,-2.9624417,5.129448
-2.3531835,-3.145588,4.767755
-2.8577747,-2.9553843,5.0316873
-2.6079376,-3.168488,4.995498
3.7198677,-1.4745932,-2.9720924
-3.2786286,5.6491604,-3.2483742
-3.4261189,5.8574414,-3.301645
5.3396363,-3.2198884,-2.866954
-3.396174,4.190782,-1.6478876
-3.1199677,-2.9453485,5.2737207
-0.8560366,-3.2318459,3.342149
-1.3366337,-1.906914,2.7077546
-3.518832,4.6613746,-1.8357887
5.356059,-3.205436,-2.8231761
3.0333166,-0.4375023,-3.4392529
-2.898925,5.3416367,-3.3422527
-3.4058113,5.872051,-3.3442154
5.366281,-3.37105,-2.7220073
4.8335695,-2.5769937,-2.893071
-3.4342096,5.259689,-2.6414354
5.3096843,-3.3735063,-2.5692713
0.38662177,0.7920059,-1.6380724
-2.9448707,-2.9635046,5.216456
-3.4771295,5.840732,-3.218612
-3.4440281,5.8479714,-3.2964103
-3.116734,-2.9404113,5.312404
-3.1139479,-2.902674,5.2682605
-3.52566,5.6389155,-2.897926
5.41214,-3.4534385,-2.6123085
-3.0634007,-1.2215927,3.4914742
5.3323846,-3.2954578,-2.7672765
-2.5282142,3.9334466,-2.1504083
-2.427718,-3.1967502,4.8595033
-2.3022816,-3.0577579,4.679586
-2.8851855,-1.5220661,3.762238
-3.4146926,5.7626667,-3.259407
5.3968935,-3.3273048,-2.761481
-3.1712205,-0.855315,3.3270772
-2.998659,-2.9534745,5.253649
5.371554,-3.431729,-2.6429284
5.3769517,-3.3077016,-2.692559
-2.875016,-2.6987438,4.845095
4.719072,-2.4279742,-2.7606194
-0.12469733,2.0600061,-2.4958446
-3.214836,5.6927676,-3.3928075
5.4102893,-3.3611596,-2.7601833
-2.3073885,2.5086243,-0.7929372
5.45042,-3.3631203,-2.8252015
-3.4469883,5.779109,-3.2027879
-3.2467263,5.415932,-2.9655097
-3.3466046,5.7331805,-3.2849228
-3.3903148,5.7716146,-3.3029537
-3.133774,-2.2712638,4.779866
-3.1558924,-2.9729104,5.3650885
4.607863,-3.0096593,-2.2364461
3.7775211,-3.5438378,-0.98414385
3.9207134,-1.6769822,-2.7978575
-2.9844234,-2.9737117,5.250424
-2.7101042,-2.9003873,4.766744
4.870151,-2.6485238,-2.774346
5.294912,-3.1662147,-2.8297262
-3.4746506,5.793561,-3.161373
5.474349,-3.3419979,-2.8342807
-2.999102,-2.9520862,5.2046776
5.472722,-3.4467797,-2.725836
-3.4483013,5.811559,-3.2714684
5.3085876,-3.219048,-2.8069253
-3.1874654,4.3413634,-2.0169737
-3.495878,5.8835692,-3.1942759
-0.94545776,-3.3267848,3.4973876
-2.9916363,3.7777429,-1.6470727
-1.4016964,-2.763749,3.676953
-3.3841267,5.756703,-3.2351842
5.299013,-3.142463,-2.8493462
5.3860044,-3.270516,-2.863288
-3.5679917,5.6505,-2.922775
-3.3214607,5.5609736,-3.1294608
-3.45159,5.684172,-3.1151114
-3.1897125,-2.4731865,4.897121
4.918698,-3.1239069,-2.336028
4.816202,-3.2259395,-2.125859
-3.3841958,5.7059975,-3.2433069
-3.4162102,5.7989144,-3.2714374
-3.098816,-2.8493297,5.15968
-2.850639,-2.8724816,5.0583596
-3.4039123,5.7516155,-3.2552552
-2.968982,-2.983691,5.162832
5.2705703,-3.448527,-2.477417
-3.4823024,5.6395392,-3.0709698
4.727649,-3.2128022,-2.0708025
5.3525577,-3.3967779,-2.6575878
-3.4834106,5.8511786,-3.2840195
5.383724,-3.3474312,-2.7722542
5.384475,-3.486602,-2.5646298
5.3158913,-3.2514637,-2.7421727
5.0599284,-3.3779678,-2.2862608
-1.4501348,-2.9599566,3.894532
5.158214,-3.0398781,-2.78938
-2.8538437,-2.8127208,4.942634
-3.410045,5.718793,-3.2945294
-3.0273938,-2.8946936,5.2115836
-1.0390748,-2.7331722,3.2202096
-3.119888,-1.6257681,4.048732
5.2623987,-3.3611448,-2.51549
5.352517,-3.2422178,-2.7762012
5.4493957,-3.450583,-2.7128882
5.3964953,-3.321444,-2.8688028
5.481049,-3.4387481,-2.748536
-3.0030813,-2.4476957,4.7070146
5.329175,-3.3204846,-2.7070892
4.9580846,-2.5569696,-3.06876
-2.8535495,-2.788235,4.9295726
-3.4384582,5.783323,-3.2027147
5.297495,-3.361897,-2.599865
-3.1164556,-2.8194425,5.201202
4.867939,-3.0858924,-2.3305745
4.861999,-3.1276486,-2.2587845
5.0028925,-3.3811796,-2.1351092
-0.002215147,1.3844894,-2.136931
-3.466996,5.8653846,-3.2867234
-1.6374899,3.5002592,-2.5729454
-3.602082,4.588227,-1.898102
-3.4905815,5.8678813,-3.236241
5.278084,-3.2588437,-2.6575415
-3.3698843,-1.5693743,4.2915497
-3.0066626,-2.8408077,5.1410956
5.511371,-3.4725957,-2.7564256
-2.2186692,4.6898704,-3.264798
-3.4604428,5.377382,-2.8192465
5.3429265,-3.3604238,-2.6564481
-2.058429,4.7288632,-3.490585
-2.9693363,-2.9818325,5.198262
5.391101,-3.2991302,-2.7706134
4.241628,-2.9285817,-2.0343554
4.8194547,-2.6546729,-2.7455444
2.2833123,-1.299803,-1.885554
5.301742,-3.2810853,-2.692331
5.352582,-3.3256662,-2.8031425
5.3440127,-3.400894,-2.6123848
-2.8556159,-2.9871726,5.1499715
-3.4015434,5.8307233,-3.3259907
-3.459397,5.850703,-3.2911909
-3.4213293,5.6004343,-3.0486562
-3.344073,5.7507677,-3.2984078
-3.5427144,5.1735125,-2.339253
-3.380694,5.1174335,-2.5963821
5.37005,-3.2990556,-2.75144
-2.6175506,-2.706968,4.5753164
5.125894,-3.069931,-2.7440383
5.12852,-2.9940183,-2.8092382
-3.1366613,-2.6867845,5.097243
-1.8972054,-2.8389668,4.1392884
-2.158936,-3.152914,4.661257
-3.0809698,-0.7087653,3.0572445
5.4835334,-3.3642266,-2.8716254
-3.3874671,5.745665,-3.2738934
-3.414354,5.79672,-3.2900257
-3.4418526,5.8053646,-3.256646
-3.4967682,5.808903,-3.1971214
5.230367,-2.9871383,-2.9009805
-3.370559,4.187317,-1.5058358
-2.387212,4.9430337,-3.358584
-2.982643,-2.9789028,5.226886
5.4177566,-3.2795854,-2.8409047
5.3699713,-3.3962002,-2.6706448
-3.3757882,5.78332,-3.3167596
-3.4096973,5.6885133,-3.2040265
-2.940352,-2.7046106,4.9351597
5.351072,-3.3077989,-2.729286
-2.9925518,-2.8289278,5.116878
-2.8050606,-1.8172745,3.9566972
-3.308345,5.6241403,-3.1161935
-2.235956,-2.9863226,4.484855
-2.440621,3.4784706,-1.8431132
5.3287654,-3.203801,-2.8441293
5.334316,-3.360984,-2.659341
5.3325977,-3.35813,-2.6312015
-3.1345468,-2.903583,5.2581244
4.4353633,-2.936452,-2.1561563
-2.9617171,-2.9351923,5.140509
-3.2280438,4.6454673,-2.2536957
-3.110051,-2.9181316,5.286342
5.2844863,-3.3254018,-2.6146832
-2.9672716,-2.3583658,4.613436
-2.8466744,-2.9990106,5.076494
-3.4790554,5.8682504,-3.2721317
-3.0635812,-2.9730859,5.3303123
5.1884465,-3.3563004,-2.4702713
-3.0836167,5.497827,-3.2452328
-3.5859277,5.478946,-2.7586138
-3.2353513,5.4767284,-3.0858982
-3.1542518,-2.8959033,5.3139234
-3.4311242,5.835157,-3.2980983
-3.395572,5.6557555,-3.123563
3.6745536,-1.0496355,-3.1109083
-3.0665214,-2.9923196,5.3052936
-3.5982175,5.7257648,-2.943037
-3.4934106,5.8812823,-3.24445
-2.9319935,-2.2674377,4.5168066
-3.4678211,5.827932,-3.2861202
-3.3473141,5.8041577,-3.3416162
5.360156,-3.3296475,-2.7092876
-3.5305448,5.4349313,-2.7181067
-2.070441,-3.1443594,4.5992064
5.0713196,-3.3250606,-2.396992
5.265412,-3.4300861,-2.496814
3.3299198,-3.3237026,-0.8363406
4.5584908,-3.3390076,-1.8152376
3.565928,-3.3111215,-0.9371409
5.378713,-3.3977687,-2.7113776
5.435918,-3.3483543,-2.8379393
-3.3901489,5.698156,-3.2083116
-3.30212,5.7102485,-3.3619957
-3.4302354,5.7750893,-3.289622
-3.3952796,5.762445,-3.301061
5.329061,-3.2036953,-2.8367882
-3.0580826,-3.0127447,5.3228545
5.2140803,-3.3782957,-2.489371
4.893062,-2.4698536,-3.0830567
5.4706497,-3.4639022,-2.7468145
-2.873521,-2.9134567,5.0587206
5.444137,-3.3471634,-2.7970366
-2.0025756,-3.3821619,4.5527782
-0.38908696,-3.314113,2.970863
-3.350847,5.804886,-3.352038
-3.239498,-1.4100308,4.0087457
-3.326894,-0.68645453,3.3139427
-2.0044198,-2.6879594,4.1497664
5.323765,-3.2720418,-2.762876
-2.5464349,-2.8862343,4.773803
5.420219,-3.3202655,-2.8194337
1.5532644,-2.6654809,0.4480165
-3.0245228,-2.5963838,4.9244785
-3.438131,5.866372,-3.3126392
4.102586,-3.4526947,-1.2428405
-3.3980699,5.7979655,-3.329659
-3.4315376,5.776605,-3.255123
5.314584,-3.219525,-2.8008122
5.3519,-3.1930401,-2.8962393
5.2246184,-3.1563876,-2.6565573
-3.4641998,5.846311,-3.2693982
-2.9412315,4.053861,-2.039934
5.319011,-3.4076335,-2.515946
5.2906604,-3.2675316,-2.6961813
3.0453281,-2.9954374,-0.49832606
-3.4686112,5.8454094,-3.2616444
-3.048829,-2.9606209,5.2745366
-3.109142,-2.9378011,5.297054
-3.4559433,5.8535953,-3.2997398
-1.7560409,-2.5007179,3.6947472
5.4184766,-3.5137193,-2.5920322
-3.4087532,5.768798,-3.2854085
-3.4978986,5.622591,-3.081957
-3.218784,4.3109207,-2.0309017
-2.7835183,-2.9932847,4.9524393
-3.4264836,5.841867,-3.2973843
-3.1186028,-2.8747048,5.2187586
5.340692,-3.190253,-2.8440716
5.4172807,-3.4064758,-2.6987975
5.1825933,-3.1577938,-2.690743
-3.4988487,5.873609,-3.2965486
-2.7992706,-2.922018,5.03386
3.9829144,-3.4600098,-1.1753424
-3.09829,-2.9228103,5.285923
5.319963,-3.2850912,-2.7144413
5.3780246,-3.3205097,-2.7513423
5.3492155,-3.3549078,-2.6343114
5.337852,-3.288017,-2.7768064
-2.7244897,-3.0713747,4.95029
-2.952425,-2.8834553,5.027171
-2.3669312,-2.603879,4.326883
4.670649,-2.6792312,-2.7015991
3.2983186,-2.5724788,-1.2791595
-3.21102,-2.7873514,5.232513
5.428326,-3.334938,-2.8038838
-0.7807066,-3.255413,3.463857
-3.4367883,5.8284035,-3.2797391
-3.301471,5.3714113,-2.988046
-2.7761285,-2.941161,4.9481673
-3.4147682,5.8107123,-3.2984746
-3.3377297,5.7106795,-3.2945287
-3.4806309,5.862359,-3.2309666
-3.210273,-0.71038324,3.0936003
-1.5882826,-3.1812449,3.871914
-2.9842207,-2.7596128,5.0593553
-2.9692028,-2.1722019,4.4266095
-3.3436296,5.6300263,-3.2103975
4.8309937,-3.142223,-2.273666
4.695484,-2.7500699,-2.558787
-3.3924253,5.6070075,-3.1446054
5.368632,-3.3621159,-2.6990824
5.409973,-3.3851292,-2.7504585
-3.2680855,5.611239,-3.199916
5.4494433,-3.4769065,-2.7011776
-2.721028,5.0799675,-3.0956855
-3.384548,4.4426093,-1.9035364
-2.449183,-1.4387668,3.1525178
-3.4601662,5.8285127,-3.270517
5.3843336,-3.3963716,-2.7080922
5.3615856,-3.3720632,-2.6631105
-3.4293027,5.8572297,-3.3121648
-3.0089874,-2.9886086,5.2671504
5.1917167,-3.469338,-2.3513737
-1.1611862,3.449276,-3.0963132
-3.0254276,-2.9357154,5.2131114
-3.4301918,5.6912885,-3.1749198
5.344247,-3.3549163,-2.6827388
5.241529,-3.3039384,-2.6658783
-3.660811,5.74332,-2.9450557
-3.3491657,5.7305937,-3.3656952
-3.459135,5.722348,-3.0926716
-1.7391125,-3.1907616,4.295051
-2.36008,3.0756779,-1.5381503
4.112183,-2.544154,-1.868678
5.330214,-3.509382,-2.509239
4.265832,-1.7472248,-2.9459488
-2.921492,-2.9929535,5.134022
5.410518,-3.4241548,-2.599938
5.4203463,-3.4165707,-2.6675103
5.3878665,-3.2840297,-2.766813
-2.8259113,3.8103242,-1.7252591
-3.4054062,5.7596283,-3.3183072
4.868159,-3.0306175,-2.3215957
-2.5394373,-2.7702873,4.5859456
-2.785515,-3.1171348,5.1866913
-3.4864945,5.871536,-3.277794
-0.8160229,-2.6440644,2.8541708
-3.3680654,5.8433967,-3.3417401
-2.910729,-2.7302127,4.9515295
-2.9750342,2.0010853,0.21748558
-1.7204357,-3.2361696,4.187938
-3.27513,5.494978,-3.1462655
5.2983575,-3.1916091,-2.789121
-4.0184546,4.0598955,-0.860363
4.9950113,-2.880165,-2.7179036
5.0554724,-3.117008,-2.5781775
-3.4119713,5.818275,-3.2883294
-3.3423288,0.117359735,2.5381267
-3.0652344,-2.7448692,5.0681267
-3.3735955,5.803453,-3.306873
5.1545334,-3.1920545,-2.5604138
-2.9788387,-2.8600569,5.1019874
-3.3764427,5.7569356,-3.2946491
-3.021839,-2.6313393,4.853219
-3.414978,5.829235,-3.2598732
-2.239812,-2.4987457,4.147737
-2.5786006,-2.7484157,4.5133495
-3.399295,5.7586894,-3.2857873
5.206853,-3.0197678,-2.864348
-2.3614414,-3.1042886,4.7511353
-2.42282,-1.1707658,3.135
-3.1484675,-2.7254474,5.1083183
-3.0344872,-3.0450034,5.3462796
-2.9648435,-2.677218,4.99344
5.3817453,-3.3977554,-2.6647134
-3.4675217,5.8509917,-3.289346
5.3864465,-3.340286,-2.742782
4.2832527,-3.3829708,-1.4269451
-3.4568315,-2.2282562,5.021011
3.4791393,-1.3692936,-2.476244
5.397287,-3.3158665,-2.7964053
-3.314946,5.581444,-3.168562
-3.2842395,2.6008756,-0.14818712
5.407619,-3.3925622,-2.7264132
-3.5790894,5.499298,-2.7241044
-3.4153526,5.778944,-3.2648206
-3.2952282,-0.6461057,3.112826
-3.4596984,5.7566075,-3.2318819
-3.3717992,5.775637,-3.2524605
5.0829396,-2.8248765,-2.955638
-3.5092793,5.6746173,-3.0111215
-3.0504754,-2.8872013,5.155807
-3.4893556,4.7806244,-2.1345778
-3.3441598,5.6259575,-3.1972253
-3.0439546,-2.8473065,5.2074227
-3.4925315,5.817405,-3.213211
-3.3991826,4.0124116,-1.2944863
2.3232746,-3.1377301,0.24041806
-3.0697038,4.287951,-1.9510756
-3.468563,5.541036,-2.934408
5.39968,-3.4041803,-2.7186906
-3.4211526,5.8390436,-3.300356
-2.4666328,-2.159529,3.9763691
-1.3503207,-3.2462432,3.6081417
-2.9505281,-2.8885849,5.0660295
-3.3885422,5.8739433,-3.3549888
-3.3195713,5.6873336,-3.3625572
-3.4345338,5.8561378,-3.2994301
0.017681051,-3.3831146,2.9149551
-2.6344643,-2.9493463,4.773407
2.890519,-0.3297178,-2.9227169
-2.9606996,-2.745483,4.9924784
-2.971093,-2.169091,4.4935246
5.029364,-2.8917665,-2.684346
-3.1197693,4.6852417,-2.442643
5.17555,-3.2531145,-2.5475757
-1.4105598,-3.2163427,3.8787878
5.147144,-3.1364603,-2.6695678
-3.404796,5.724697,-3.2124043
5.434035,-3.3627381,-2.8113847
-3.3861644,4.4016466,-1.8772572
-3.6148107,5.448957,-2.596557
-2.438861,-2.3610551,4.276261
5.32011,-3.1749141,-2.8707626
-3.4494722,5.837084,-3.3080227
5.369351,-3.2849553,-2.8027463
3.7713592,-3.3124719,-1.1693542
3.5122712,-1.4950548,-2.26683
-3.4108758,5.7709374,-3.3029644
-3.749368,5.3246374,-2.419564
5.426445,-3.4038293,-2.7465286
5.411648,-3.4672947,-2.6679373
-3.1256492,-2.5764904,4.9236455
-3.02092,-2.986688,5.2155137
-3.4734185,5.677031,-3.0883234
-2.8738816,0.35106498,1.9701456
5.34203,-3.2248452,-2.7699
-2.6012692,-3.2318704,5.058759
-3.4285157,5.729223,-3.1612787
-2.9808285,-2.5252244,4.84097
-1.5987525,2.5559623,-1.6530007
-3.454766,5.87803,-3.314736
-2.9982052,-2.9967544,5.248697
-3.4540672,5.779158,-3.293963
-3.2250621,4.299937,-1.9787518
-3.2566338,-0.85828495,3.309158
-3.363145,5.724447,-3.296449
-3.4164484,5.8616557,-3.331876
5.45268,-3.4762905,-2.7015939
-2.6794908,-2.9853325,4.8920217
-3.0717502,-2.769904,5.0386314
-3.464895,5.8655825,-3.3101118
-3.5413995,5.841341,-3.1664329
-3.2796152,-0.949958,3.4777367
-1.968037,-2.5841002,3.7921154
-3.4217606,5.8158565,-3.2700632
-3.429358,5.806366,-3.276713
-0.53557026,-2.8992405,2.8016264
-3.4461763,5.901238,-3.3348567
-3.44653,5.797996,-3.2212389
-3.431712,5.81796,-3.2590559
-2.8807938,-1.8011318,3.911703
5.2532096,-3.295405,-2.60834
-0.18286958,-3.2588558,2.5853405
-3.4276261,5.821769,-3.2892778
5.402399,-3.2633693,-2.9129694
-1.4425424,-3.367563,4.2711205
-2.9696918,-3.0133297,5.231151
-3.5445898,5.059894,-2.2387574
-2.3827722,-2.933691,4.5829644
3.042384,-3.4021099,-0.17830077
-2.93204,-2.9799986,5.177073
-2.7925012,-1.8433094,4.0659676
-3.340903,5.5719237,-3.0670774
4.3803306,-2.8614752,-1.9563401
-2.086641,-3.1290271,4.4231596
5.2592635,-3.078449,-2.9018958
5.2925224,-3.0544765,-3.0147848
-2.8149133,-3.066902,5.203426
-2.9201608,-2.9242857,5.1009717
-3.3227882,5.6206026,-3.1430676
-2.9726093,-2.6066802,4.8540964
-3.4659233,5.8153505,-3.2787025
5.295118,-3.3873012,-2.5881164
-3.4187355,5.7959685,-3.2936559
0.6557274,0.45043898,-1.8996686
-3.4234555,5.6967573,-3.084885
5.2675424,-3.3252208,-2.5888813
-3.052279,-2.7611203,5.125171
-0.91407824,1.7309788,-1.3335438
-2.8810508,-2.723408,4.922021
5.2670946,-3.3127954,-2.5555112
4.1577187,-3.2217338,-1.4757458
5.147468,-3.4804409,-2.2681699
-3.4366035,5.8756657,-3.3132737
4.923509,-3.0380847,-2.4297926
-3.2245767,-0.029194212,2.621622
5.174646,-3.2096372,-2.6082742
4.9716477,-3.3233922,-2.2826543
-3.7381387,4.7589455,-1.7294582
5.3131633,-3.2397773,-2.7632272
-3.4441097,5.803848,-3.2620046
-3.2334962,5.500909,-3.1156554
-3.4279447,5.775181,-3.2721074
-3.395022,5.8163276,-3.300686
-3.0518022,1.0297078,1.2546847
-3.436072,5.785428,-3.2422712
-3.6173332,4.790879,-2.0218904
-3.437613,5.839964,-3.296829
4.3926373,-2.6903036,-2.30717
-3.4450111,5.8696074,-3.3144321
-3.36521,-2.1838524,4.9103293
-2.1939957,4.189826,-3.0228813
-2.725289,-2.9688737,4.939101
-2.8588626,-2.8996532,4.962529
5.2914233,-3.3865154,-2.5856926
-3.2010949,-1.568663,4.1695743
-1.964555,0.620769,0.84581167
-3.1189263,-0.91537344,3.2905967
5.3875575,-3.414039,-2.6664946
-3.3788106,5.7321677,-3.2169282
5.205754,-3.1763375,-2.6101701
-2.6496623,-2.6868541,4.5150166
5.32171,-3.291671,-2.718657
-0.96115655,-3.1798875,3.4682825
-3.4902985,5.234794,-2.6464684
-3.4544666,5.4475937,-2.9117641
-3.2926712,5.668751,-3.2242787
-3.3253186,5.6401334,-3.185922
-2.828696,-3.0251508,5.038159
3.454107,-1.3329623,-2.8756366
3.3963673,-2.805372,-1.1603205
-1.9931122,-2.2895753,3.6396596
-3.47776,5.701791,-3.0413082
-3.4089258,5.790057,-3.3107102
-3.424013,5.357988,-2.791087
-3.0862134,3.821526,-1.3985945
-2.16076,-1.502195,3.04204
4.140022,-2.2793326,-2.1803765
-0.39334956,-0.29618865,0.080434084
-3.4530625,5.8774524,-3.3012059
-2.7582085,-2.1986058,4.229584
5.4186625,-3.4021919,-2.7266822
5.3970037,-3.3193092,-2.8268125
-2.9573267,-2.8740807,5.074492
5.3260436,-3.3306987,-2.7001688
-2.6231852,5.049056,-3.1586716
5.1731505,-3.1419022,-2.6404283
-3.2226212,-1.5420936,4.108237
-2.8090289,-2.9319768,4.9942923
-2.904873,-2.7458665,5.0234485
5.102641,-3.2411656,-2.5079105
-3.460144,5.773539,-3.2068226
-3.42953,5.86131,-3.3732173
-3.1200337,-2.8543603,5.2385235
-2.3645904,-3.1932638,4.7728133
5.3637266,-3.3916948,-2.6569073
-3.3843079,5.7497616,-3.2110977
-3.3798249,5.7977195,-3.3259199
5.344973,-3.4050133,-2.5891523
-3.3966134,5.834497,-3.3339322
-3.4301674,5.8888326,-3.337835
-3.4395585,5.838289,-3.303939
3.531593,-2.8940933,-1.2681134
-2.15694,-3.1808283,4.682404
-3.2418354,-2.486016,4.999618
5.335596,-3.2545288,-2.8082657
